Year,NAME,GEOID,PercentUnder18,PercentOver65,PercentAsian,PercentBlack,PercentWhite,PercentHispanic,PercentOther,PercentDroveMoreThan20Minutes,PercentHighSchoolDiploma,PercentAdultsWithAtLeastBachelors,PercentPrivateSchool,PercentDroveAlone,PercentVeteran,PercentEmployed,PercentInternetAccess,PercentVacant,PercentOccupied,PercentOwnerOccupied,PercentNoVehicle
2023,Census Tract 412.01; Cabarrus County; North Carolina,37025041201,9.655407710678949,22.244967587853974,3.5823950870010237,17.468440805185946,74.27499147048789,3.2412146025247357,1.4329580348004094,55.08595988538681,89.97920997920998,27.941787941787943,10.74766355140187,84.5272206303725,6.306646525679758,90.45226130653266,79.76878612716763,12.07115628970775,87.92884371029224,76.30057803468208,11.34393063583815
2023,Census Tract 412.02; Cabarrus County; North Carolina,37025041202,24.493062966915687,19.41035218783351,2.681430096051227,18.5965848452508,67.43596584845251,4.8959445037353255,6.390074706510139,57.76470588235294,94.64794078572784,42.30404251281078,13.353566009104703,91.55882352941175,3.515901060070671,97.49624436654982,82.01196709050113,16.254306295020356,83.74569370497964,55.16080777860882,1.9820493642483172
2023,Census Tract 413.01; Cabarrus County; North Carolina,37025041301,27.465623518255093,15.303461356092935,7.550972024656236,8.819345661450924,56.401137980085345,12.754860123281176,14.473684210526317,77.84906813321112,96.32046402030089,52.02102591988399,14.069690992767917,95.0809654750993,4.543226017323092,98.0896065499204,85.36392405063292,8.571428571428571,91.42857142857143,89.99208860759494,0.4746835443037975
2023,Census Tract 413.04; Cabarrus County; North Carolina,37025041304,33.420707732634334,5.4569283927082095,16.299297033241988,11.414273799594902,58.78708447515787,8.340283569641366,5.159061122363875,73.03935249790679,96.315356113627,60.12762453684643,7.823613086770982,88.44543678481719,3.525411596277738,99.34758155230597,93.13186813186813,0.9716284492809949,99.028371550719,91.2480376766091,2.708006279434851
2023,Census Tract 413.05; Cabarrus County; North Carolina,37025041305,21.392843401308195,14.73643709118892,15.582916506348596,7.695267410542517,70.950365525202,5.386687187379762,0.38476337052712584,65.24822695035462,100.0,57.4585635359116,22.355289421157686,91.38804457953394,9.30004894762604,95.97173144876325,90.28697571743929,7.361963190184049,92.63803680981594,86.64459161147903,0.0
2023,Census Tract 413.06; Cabarrus County; North Carolina,37025041306,29.473869435157486,5.384480028154144,40.66514165053669,19.39116663733943,34.999120183001935,0.5278901988386416,4.416681330283301,62.18109054527263,95.48351343862565,74.86838459407038,3.8095238095238098,78.28914457228613,7.04084189426209,90.92336683417085,91.55060352831941,14.794303797468356,85.20569620253164,66.80594243268338,4.178272980501393
2023,Census Tract 413.07; Cabarrus County; North Carolina,37025041307,36.42125792296441,4.31496830814237,11.28717698683569,16.833252072159922,51.68210628961483,15.248659190638714,4.948805460750854,74.96794871794872,99.05556775752251,63.82604875905996,4.799666110183639,90.67307692307692,3.4509202453987733,93.21851453175456,81.86860068259386,10.80669710806697,89.19330289193303,87.67064846416382,4.820819112627986
2023,Census Tract 415.03; Cabarrus County; North Carolina,37025041503,28.209565764631844,7.599118942731277,7.221522970421648,29.76714915040906,54.86154814348647,6.057268722466961,2.092511013215859,72.13724679619678,97.71139484461575,50.13249819320645,3.195352214960058,85.4071930549814,5.511638120333773,94.97810218978103,82.429718875502,8.707607699358388,91.29239230064161,91.214859437751,1.2550200803212852
2023,Census Tract 415.04; Cabarrus County; North Carolina,37025041504,20.323655402189434,9.614469300333175,8.591147072822466,10.233222275107092,53.06996668253213,13.921941932413137,14.183722037125179,85.71428571428571,99.13224574800417,44.53314821242624,8.84450784593438,93.21021184139055,5.40621266427718,97.45939192003333,88.8402625820569,4.659248956884562,95.34075104311543,94.74835886214443,1.312910284463895
2023,Census Tract 415.05; Cabarrus County; North Carolina,37025041505,33.85749385749386,9.852579852579852,17.1990171990172,10.38083538083538,56.94103194103194,10.823095823095823,4.656019656019656,63.91184573002755,96.68449197860963,66.22459893048128,2.4581005586592175,86.46694214876032,5.479197622585438,98.9041095890411,88.6616273899511,5.3052631578947365,94.69473684210527,97.59893285904847,0.0
2023,Census Tract 415.06; Cabarrus County; North Carolina,37025041506,25.299401197604794,15.751829673985362,7.252162341982701,23.669328010645376,58.10046573519627,3.0771789753825685,7.900864936793081,76.78997613365155,97.44084983099953,60.695316272332214,18.31238779174147,83.4128878281623,4.987753284346471,95.06754633993089,88.50102669404517,4.975609756097561,95.02439024390243,94.76386036960986,1.2833675564681724
2023,Census Tract 415.07; Cabarrus County; North Carolina,37025041507,26.361607142857142,9.0625,11.383928571428571,0.0,69.84375,10.513392857142858,8.258928571428571,75.36312849162012,94.19657832941965,43.575981214357604,16.684378320935174,84.1340782122905,4.140030441400304,98.74657265961613,86.13861386138613,8.597285067873303,91.4027149321267,92.22065063649222,1.9094766619519095
2023,Census Tract 416.02; Cabarrus County; North Carolina,37025041602,27.903262605521334,19.142140086698607,4.905315993611682,4.722792607802875,76.08943645904631,11.658681268537531,2.623773671001597,67.70334928229666,88.38871025366201,25.401929260450164,22.735849056603776,77.03349282296651,9.452577975811586,83.98142774230992,59.64912280701754,2.995234853641933,97.00476514635807,85.82456140350877,0.631578947368421
2023,Census Tract 416.03; Cabarrus County; North Carolina,37025041603,23.098591549295776,10.910798122065728,6.835680751173709,12.244131455399062,63.83098591549295,13.314553990610328,3.774647887323944,77.51346499102334,98.3401281304601,35.84740827023879,10.105871029836381,88.06104129263915,7.021851215320403,97.63962765957447,80.08634646519158,3.388946819603754,96.61105318039624,76.14678899082568,2.536427415002698
2023,Census Tract 416.04; Cabarrus County; North Carolina,37025041604,22.033529283692577,16.372741127803177,1.4151970389723494,1.7635532331809274,92.51034182451556,3.7448290877422163,0.5660788155889397,82.57539492580182,94.61114513165953,45.37660747091243,41.38785625774473,90.90473910962183,8.712650097738061,97.78613199665831,78.96799477465709,13.843556555993247,86.15644344400675,93.53363814500327,0.0
2023,Census Tract 417.01; Cabarrus County; North Carolina,37025041701,16.722841586725433,22.323049001814883,0.7259528130671506,12.574539797770287,82.9919626652839,3.163080114078299,0.5444646098003629,72.00694042799306,89.80013783597519,24.844934527911786,6.832298136645963,91.15095430884904,7.191780821917808,96.25486381322958,71.22708039492242,16.4407778432528,83.55922215674721,89.77433004231312,2.7503526093088855
